학년,학기,이수구분,학수번호,학부(과),교과목명,학점,시간,교과목해설
2학년,2학기,1전선,HABH0009,한일문화콘텐츠전공,커뮤니케이션일본어2,3,3,커뮤니케이션일본어 1의 학습 내용에 이어 중급 후반까지의 일본어를 종합적으로 학습하고 소통 능력을 높이는 연습을 한다.
2학년,2학기,1전선,HABH0012,한일문화콘텐츠전공,추리텍스트의미디어콘텐츠활용,3,3,"일본 추리소설에 내재된 스토리텔링의 구조와 기본 원리를 습득하고, 다양한 디지털 미디어에서 활용되는 양상을 통해 대중의 기호를 분석 예측하는 역량을 키운다."
2학년,2학기,1전선,HABH0038,한일문화콘텐츠전공,문화코드와콘텐츠,3,3,빅데이터 분석을 통해 방대한 정보량과 복잡성을 가진 문화콘텐츠를 이해하고 새로운 문화콘텐츠를 생산할 수 있는 능력을 기른다. 빅데이터를 활용해 문화콘텐츠 코드 추출 기법을 알고 문화콘텐츠가 가진 메타적 의미를 이해할 수 있다.
2학년,2학기,1전선,HABH0047,한일문화콘텐츠전공,문화콘텐츠와인공지능,3,3,문화콘텐츠 분야의 인공지능 활용 사례를 통해 사용현장을 파악한다. 인공지능에 대한 기본지식을 배우면서 학생 스스로 문화콘텐츠 분야에서 향후 어떤 인공지능 활용이 가능한지 살펴본다.
2학년,2학기,1전선,HABH0052,한일문화콘텐츠전공,초?중급일본어마스터,3,3,"일본어 기초 및 중급과정에서의 언어 4기능(듣기, 읽기, 쓰기, 말하기)을 비롯해 단계별 어휘와 문법, 문형을 익힌다. 이를 통해 일상생활에 필요한 일본어 의사소통능력을 기르고 동시에 일본어능력시험(JLPT) 2급을 취득할 수 있는 능력을 갖추도록 한다."
2학년,2학기,1전선,HAFU0016,한일문화콘텐츠전공,영상콘텐츠제작과한일문화교류,3,3,"본 수업은 한일문화콘텐츠학과와 경영학과가 개설하는 융?복합 수 업임. 한일 문화콘텐츠산업 및 중요 사례들을 통한 이해를 기반으로, UX(User Experience) 중심의 문화콘텐츠 개발방법론 및 마케팅 에 관련된 중요 기초콘셉트, 이론, 프레임워크를 이해한다. 이를 기반으로 한일문화콘텐츠 개발을 비롯해 문화마케팅 전략 및 실행 계획을 수립하는 워크숍을 가진다."
3학년,1학기,1전심,HABH0017,한일문화콘텐츠전공,한일영상문화비교,3,3,"한국과 일본의 영화, 드라마 등 다양한 영상콘텐츠를 한일 간 문화적 차이에 대하여 비교하고 스토리텔링의 관점에서 분석하여 창의적인 콘텐츠를 기획하기 위한 능력을 배양한다."
3학년,1학기,1전심,HABH0018,한일문화콘텐츠전공,이문화커뮤니케이션,3,3,이문화간 접촉 장면에서 발생하는 유형을 파악하여 의사소통 과정에서 발생하는 오해를 방지하고 보다 효율적으로 자신의 의사를 전달하는 능력을 배양한다.
3학년,1학기,1전선,HABH0019,한일문화콘텐츠전공,매스미디어일본어,3,3,각종 매스미디어를 활용하여 일본어의 독해와 청해 능력을 향상시킨다.
3학년,1학기,1전선,HABH0020,한일문화콘텐츠전공,일본애니메이션분석과스토리텔링,3,3,일본 애니메이션을 시대배경과 선행자료를 참고로 분석하는 방법을 배운다. 그리고 애니메이션에 관련하여 스토리텔링을 시도한다.
3학년,1학기,1전심,HABH0021,한일문화콘텐츠전공,동아시아공연예술,3,3,"한국과 일본의 고전 문학작품, 설화 등을 통해 한국과 일본의 고전서사의 문화적 특성을 이해하고 그 기초 위에서 한국과 일본의 고전서사가 문화콘텐츠로 어떻게 변용될 수 있는지를 살펴보고 창조적 응용 능력을 배양한다."
3학년,1학기,1전심,HABH0029,한일문화콘텐츠전공,취업일본어실습,3,3,"다양한 비즈니스 현장에서 필요한 기본 표현이나 매너 등을 학습해, 상황에 따라 적절한 커뮤니케이션을 할 수 있도록 연습한다. 일본의 IT ? 콘텐츠 분야, 기타 일본 관련 현지 취업이나 국내 취업의 정보를 조사해 준비한다."
3학년,1학기,1전선,HABH0041,한일문화콘텐츠전공,동영상플랫폼과콘텐츠문화,3,3,한국과 일본에서 유튜브 등 동영상플랫폼이 어떤 영향을 끼치며 어떻게 진화하고 있는지 다양한 활용양상을 이해하여 새로운 문화적 가치를 창출하는 콘텐츠를 기획 능력을 습득한다.
3학년,2학기,1전심,HABH0025,한일문화콘텐츠전공,K콘텐츠의글로벌화전략,3,3,"한국의 다양한 문화적 소재를 영상콘텐츠로 기획 및 제작하고, 이를 일본에 디지털플랫폼을 통해 유통하게 하여 한국과 일본의 문화교류를 촉진하는 가치 창출을 목표로 한다."
3학년,2학기,1전선,HABH0042,한일문화콘텐츠전공,베스트셀러와미디어스토리텔링,3,3,"웹툰, 영화, 애니메이션, 웹 콘텐츠, 모바일 콘텐츠 등 다양한 매체에 내재된 서사 분석과 스토리텔링 기법을 탐구하여 미디어스토리텔러로서의 역량을 기른다."
3학년,2학기,1전심,HABH0043,한일문화콘텐츠전공,한일콘텐츠산업분석,3,3,"한국과 일본의 콘텐츠산업에 대해서 기본적인 기업연구를 한다. 게다가, 각기업의 과제를 찾고 문제해결의 방법을 생각한다."
3학년,2학기,1전선,HABH0045,한일문화콘텐츠전공,문화융합과콘텐츠,3,3,"기존의 문화요소와 새로 전파된 다른 사회의 문화적 요소의 상호 작용으로 새로운 문화가 나타나는 문화융합에 대해 이해하고 나아가 문화적 요소와 기술적 요소, 서로 다른 분야가 조화를 이루어 만들어지는 다양한 융복합적 콘텐츠의 사례에 대해 학습한다. 학습한 사례에서 습득한 융합적 요소를 함께 생각해보고 이를 활용하여 창의적인 콘텐츠 제작을 해본다."
3학년,2학기,1전선,HABH0050,한일문화콘텐츠전공,일본TV애니와표현기법,3,3,"일본은 전세계 애니메이션 시장의 60%를 차지하고 있는 강국이다. 최근 OTT를 통해 전 세계에 발신되고 있는 일본의 애니메이션은 그 영향력이 더욱 증가하고 있다. 영화, 드라마, 캐릭터, 게임 등의 원천소스가 되고 있는 애니메이션에 대한 수업은 대중문화콘텐츠 이해를 위해 반드시 필요하다. 본 교과목에서는 애니메이션 역사상 주요한 작품과 최근 방영되었거나 방영중인 TV애니메이션 작품 위주로 세계관, 캐릭터 조형, 내러티브 표현기법을 살펴본다."
3학년,2학기,1전심,HABH0055,한일문화콘텐츠전공,일본문학감상,3,3,문학작품은 사회를 비추는 거울의 기능을 가지고 있어 문학작품을 읽어가며 일본사회를 조감하고 파악하기로 한다. 일본문학과 일본 사회에 공통된 키워드를 인식하는 과정을          통해  일본문학에 투영된 사회상을 고찰한다.
4학년,1학기,1전선,HABH0053,한일문화콘텐츠전공,한일문화콘텐츠기획실습(캡스톤디자인),3,3,한일문화콘텐츠 전공의 종합적 역량을 활용한 프로젝트형 교과목으로 콘텐츠 기획 및 제작을 실습한다.
4학년,2학기,1전심,HABH0026,한일문화콘텐츠전공,영상통번역연습,3,3,"다양한 영상콘텐츠 및 플랫폼 등이 증가하면서 통번역 시장이 확대되고 있다. AI를 활용한 통번역도 존재하지만 여전히 인간의 손에 의해 문맥과 상황에 맞는 자연스러운 통번역이 이루어지고 있다고 보기는 어렵다.  본 수업에서는 영화, 드라마, 애니메이션, 유튜브 등 영상콘텐츠의 ①통번역의 기본 이론　 ②일본어 능력  ③ 해석 능력   ④ 요약 능력 　⑤ 표현 능력　⑥ 조사능력 ⑦프로그램 활용 능력을 목표로 한다."
4학년,2학기,1전선,HABH0028,한일문화콘텐츠전공,미디어믹스실습(캡스톤디자인),3,3,미디어믹스의 기본개념을 이해하고 이를 기반으로 한 스토리텔링 과정에 대한 통찰력을 함양하고 콘텐츠 개발에 활용할 역량을 기른다.
4학년,2학기,1전선,HABH0031,한일문화콘텐츠전공,한일문화와웹페이지및기타콘텐츠제작(캡스톤디자인),3,3,한일문화콘텐츠관련 기업 등 문화산업 현장에서 현장 감각을 습득하여 사회진출 후 현장업무에 응용 가능한 실무능력을 배양한다. 예컨대 여행사 멘토링을 받아 외국인 관광객을 대상으로 한 서울 관광 코스를 개발한다. 그 성과물을 여행사 홈페이지에 올리는 것을 목표로 웹사이트 구축 관련 기술을 배운다.
전체학년,하계 특별학기(A),일선,HATB0044,한일문화콘텐츠전공,일본어·일본문화현장체험(특별),3,3,
1학년,1학기,1전선,HAUS0014,생명화학공학부,미적분학,3,3,"자연과학 및 공학을 공부하는데 필요한 대수학, 벡터 space, 행렬식 선형 시스템의 구조와 이론 및 전개등의 방법을 익히는 과정이다."
1학년,2학기,1전선,HAUS0015,생명화학공학부,전산학,3,3,"컴퓨터의 사용을 위해 체계적으로 익혀야 할 기술적 사항으로서 기계의 구조와 소프트웨어의 사용, 데이터의 구성, 연산능력 등을 공부하고 널리 사용되는 operation system 및 기본적인 프로그램 등에 대한 예비지식을 확보한다."
1학년,1학기,1전선,HABT0002,생명공학전공,일반생물학실험1,2,2,본 수업에서는 일반생물학의 기본적인 원리를 이해하기 위한 기본적인 실험 기법들을 배우게 될 것이다.
1학년,1학기,1전선,HABT0042,생명공학전공,생명공학진로탐색,1,1,본 교과목은 생명공학 기술을 활용하는 다양한 산업 및 연구 분야에 대한 이해를 돕고 관련 직무수행을 위해 요구되는 역량을 탐색하면서 이를 함양하기 위한 자기주도적인 대학생활 설계를 목표로 한다.
1학년,1학기,1전선,HAFX0009,생명공학전공,일반화학1,3,3,"화학의 기본개념, 원자와 분자의 정의, 화학결합 및 반응, 기체, 액체, 고체의 특성, 주기율표의 이해 등 일반적인 화학을 이해하는 것을 목표로 한다."
1학년,1학기,1전선,HAFX0013,생명공학전공,일반생물학1,3,3,"생물체 내에서 일어나는 다양한 생명현상을 이해하며, 생명과학 분야에 대한 전반적인 기초를 다진다."
1학년,2학기,1전선,HABT0004,생명공학전공,생명공학입문,3,3,"생명공학은 자연과학 뿐 아니라 공학과 컴퓨터 과학을 포함하는 종합적인 학문으로서 생명체의 기본적인 특성에서부터 유용물질의 생산에 이르기까지 생명공학의 발전 역사와 핵심이 되는 기본 원리, 그리고 다양한 생명공학의 분야를 소개함으로써 기초를 쌓는다."
1학년,2학기,1전선,HABT0005,생명공학전공,일반생물학2,3,3,"일반생물학Ⅰ 강좌에 이어서 생명현상의 기본원리를 소개하고 형태와 기능, 유전과 진화, 발생, 생물과 환경을 다루어 전공과목에 관한 기초를 다지는 것을 목표로 한다."
1학년,2학기,1전선,HABT0006,생명공학전공,일반생물학실험2,2,2,본 수업은 일반생물학실험 I의 연장과목으로 일반 생물학의 기본적인 원리를 이해하기 위한 기본적인 실험 기법들을 배우게 될 것이다.
2학년,1학기,1전선,HABT0008,생명공학전공,생화학,3,3,"본 과목에서는 모든 생명체의 구성성분인 단백질, 탄수화물, 지질, 핵산 등의 분자 구조 및 기능이 소개되며, 나아가 생명 현상과 결부된 이들 물질들의 생합성, 분해, 생체 반응조절의 원리를 분자적인 메커니즘을 학습한다."
2학년,1학기,1전선,HABT0009,생명공학전공,생화학실험,2,2,"본 실험 과목에서는 주요 생체분자들의 분자적 특성을 학습한 후, 생체분자들의 생화학적 특성을 기본적인 실험을 통하여 측정 및 관찰 한다."
2학년,1학기,1전선,HABT0010,생명공학전공,유전학,3,3,"본 교과목에서는 유전공학의 핵심 기술인 유전자 재조합 기술과 관련한 지식을 습득한다. 또한 형질전환, 재조합 단백질 생산과 분리, 유전공학 기술의 응용, 그리고 생물정보학의 활용 등을 다룬다."
2학년,1학기,1전선,HABT0011,생명공학전공,유전학실험,2,2,"본 실험 과목에서는 유전학 기술의 기본이 되는 유전물질의 추출, 유전자 증폭, 클로닝, PCR 등 유전자 조작에 필요한 실험을 다룬다."
2학년,1학기,1전선,HABT0013,생명공학전공,생명공학소프트웨어활용,1,1,생명데이터 분석을 위해 생명과학 소프트웨어 분석 기술이 필요하다. 본 과목은 생명현상 정보 분석을 위한 기본적인 컴퓨터 활용툴과 소프트웨어를 제공한다.
2학년,1학기,1전선,HABT0019,생명공학전공,식물생명공학,3,3,"식물은 광합성을 통하여 모든 생명체에 에너지를 제공하여 생명의 근간을 이룬다. 산업적 측면에서는 식량부족문제가 첨예한 국제적 이슈로 대두되고 있어, 식물생명공학의 중요성이 크게 대두되고 있다. 본 교과에서는 식물의 발달 및 생리에 대한 전반적인 이해를 기반으로, 다양한 유전공학적 연구를 통한 농업, 식품, 및 의약분야에서의 식물생명공학 연구에 대하여 학습한다."
